AVAN,W,20/03/17,000000,480.0000000
AVAN,W,27/03/17,000000,463.0000000
AVAN,W,03/04/17,000000,450.0000000
AVAN,W,17/04/17,000000,437.0000000
AVAN,W,01/05/17,000000,430.0000000
AVAN,W,08/05/17,000000,389.0000000
AVAN,W,15/05/17,000000,350.0000000
AVAN,W,22/05/17,000000,311.0000000
AVAN,W,29/05/17,000000,440.0000000
