AFKS,W,06/03/17,000000,20.9650000
AFKS,W,13/03/17,000000,22.3150000
AFKS,W,20/03/17,000000,22.3000000
AFKS,W,27/03/17,000000,22.2300000
AFKS,W,03/04/17,000000,22.3500000
AFKS,W,10/04/17,000000,20.7600000
AFKS,W,17/04/17,000000,20.9550000
AFKS,W,24/04/17,000000,21.3500000
AFKS,W,01/05/17,000000,14.4950000
AFKS,W,08/05/17,000000,13.3300000
AFKS,W,15/05/17,000000,13.2000000
AFKS,W,22/05/17,000000,12.2950000
AFKS,W,29/05/17,000000,12.5800000
