AFLT,W,06/03/17,000000,149.2000000
AFLT,W,13/03/17,000000,161.5500000
AFLT,W,20/03/17,000000,167.6000000
AFLT,W,27/03/17,000000,168.0000000
AFLT,W,03/04/17,000000,171.9000000
AFLT,W,10/04/17,000000,161.7500000
AFLT,W,17/04/17,000000,167.3500000
AFLT,W,24/04/17,000000,175.7500000
AFLT,W,01/05/17,000000,187.6000000
AFLT,W,08/05/17,000000,184.1500000
AFLT,W,15/05/17,000000,189.1000000
AFLT,W,22/05/17,000000,190.1000000
AFLT,W,29/05/17,000000,187.2500000
