AKRN,W,06/03/17,000000,3290.0000000
AKRN,W,13/03/17,000000,3255.0000000
AKRN,W,20/03/17,000000,3288.0000000
AKRN,W,27/03/17,000000,3309.0000000
AKRN,W,03/04/17,000000,3334.0000000
AKRN,W,10/04/17,000000,3303.0000000
AKRN,W,17/04/17,000000,3274.0000000
AKRN,W,24/04/17,000000,3350.0000000
AKRN,W,01/05/17,000000,3315.0000000
AKRN,W,08/05/17,000000,3297.0000000
AKRN,W,15/05/17,000000,3194.0000000
AKRN,W,22/05/17,000000,3115.0000000
AKRN,W,29/05/17,000000,3003.0000000
